,price_zz800,price_zz800_adj
2023-02-28,4452.69,1.0901165352788522
2023-03-01,4507.34,1.1034960583655682
2023-03-02,4496.27,1.1007858786662097
2023-03-03,4508.11,1.1036845713166528
2023-03-06,4491.57,1.0996352151985507
2023-03-07,4422.66,1.0827645301865543
2023-03-08,4413.86,1.0806100964598737
2023-03-09,4399.49,1.0770920041130099
2023-03-10,4342.04,1.0630269793859863
2023-03-13,4382.98,1.0730499926553394
2023-03-14,4353.43,1.0658155021299516
2023-03-15,4361.64,1.067825490868139
2023-03-16,4307.71,1.0546222396317877
2023-03-17,4331.35,1.0604098320520983
2023-03-20,4311.21,1.0554791166821722
2023-03-21,4359.81,1.0673774665817952
2023-03-22,4380.01,1.072322871272585
2023-03-23,4418.67,1.0817876903491161
2023-03-24,4409.71,1.0795940851001322
2023-03-27,4398.19,1.0767737354942957
2023-03-28,4381.93,1.0727929295402243
2023-03-29,4383.76,1.0732409538265681
2023-03-30,4414.65,1.0808035058512462
2023-03-31,4434.46,1.0856534299564218
2023-04-03,4480.03,1.0968099691524262
2023-04-04,4489.29,1.0990770210057288
2023-04-06,4485.5,1.0981491455711698
2023-04-07,4515.74,1.1055525632864907
2023-04-10,4490.96,1.0994858737697695
2023-04-11,4489.07,1.0990231601625617
2023-04-12,4490.87,1.0994638397884737
2023-04-13,4460.88,1.0921216275767518
2023-04-14,4484.33,1.097862703814327
2023-04-17,4535.92,1.1104930715369927
2023-04-18,4544.45,1.1125814033197865
2023-04-19,4508.12,1.1036870195367967
2023-04-20,4497.83,1.1011678010086667
2023-04-21,4403.32,1.0780296724281446
2023-04-24,4355.31,1.0662757675170154
2023-04-25,4322.6,1.0582676394261372
2023-04-26,4324.2,1.05865935464917
2023-04-27,4350.7,1.0651471380306516
2023-04-28,4398.8,1.076923076923077
2023-05-04,4403.6,1.0780982225921756
2023-05-05,4381.49,1.0726852078538902
2023-05-08,4427.29,1.0838980561132057
2023-05-09,4386.98,1.0740292807129217
2023-05-10,4360.42,1.0675268080105764
2023-05-11,4351.87,1.0654335797874945
2023-05-12,4297.61,1.0521495372863927
2023-05-15,4359.42,1.0672819859961808
2023-05-16,4333.81,1.0610120942075112
2023-05-17,4321.28,1.0579444743671351
2023-05-18,4319.09,1.057408314155609
2023-05-19,4307.74,1.0546295842922195
2023-05-22,4327.46,1.0594574744160996
2023-05-23,4270.57,1.0455295500171375
2023-05-24,4218.3,1.032732703324683
2023-05-25,4208.14,1.0302453116584245
2023-05-26,4217.06,1.0324291240268326
2023-05-29,4201.51,1.028622141702982
2023-05-30,4211.2,1.0309944670224747
2023-05-31,4177.03,1.0226288987905792
2023-06-01,4184.43,1.0244405816971063
2023-06-02,4238.7,1.0377270724183518
2023-06-05,4223.0,1.033883366792342
2023-06-06,4173.03,1.021649610732997
2023-06-07,4158.47,1.0180850022033983
2023-06-08,4179.6,1.023258091367576
2023-06-09,4200.89,1.0284703520540568
2023-06-12,4210.47,1.030815746951966
2023-06-13,4229.97,1.035589776232679
2023-06-14,4229.27,1.0354184008226022
2023-06-15,4288.51,1.0499216569553935
2023-06-16,4328.45,1.059699848210351
2023-06-19,4299.27,1.0525559418302894
2023-06-20,4292.92,1.0510013220388779
2023-06-21,4219.41,1.033004455760662
2023-06-26,4156.45,1.0175904617343192
2023-06-27,4196.51,1.0273980316310043
2023-06-28,4191.72,1.0262253341820498
2023-06-29,4176.15,1.0224134554179112
2023-06-30,4203.51,1.029111785731773
2023-07-03,4252.16,1.0410223767321158
2023-07-04,4259.5,1.042819370317779
2023-07-05,4228.81,1.0353057826959802
2023-07-06,4201.86,1.0287078294080203
2023-07-07,4183.15,1.0241272095186797
2023-07-10,4202.34,1.0288253439749302
2023-07-11,4230.91,1.0358199089262106
2023-07-12,4197.64,1.0276746805072714
2023-07-13,4256.95,1.0421950741810704
2023-07-14,4254.99,1.041715223032855
2023-07-17,4225.99,1.0346153846153845
2023-07-18,4214.12,1.0317093473045096
2023-07-19,4209.29,1.0305268569749793
2023-07-20,4174.84,1.022092738579053
2023-07-21,4173.43,1.0217475395387554
2023-07-24,4158.35,1.0180556235616707
2023-07-25,4265.31,1.044241786221417
2023-07-26,4255.99,1.0419600450472506
2023-07-27,4244.76,1.039210693825589
2023-07-28,4332.71,1.0607427899916761
2023-07-31,4358.67,1.0670983694853842
2023-08-01,4347.25,1.064302502080987
2023-08-02,4320.66,1.0577926847182098
2023-08-03,4352.84,1.0656710571414583
2023-08-04,4370.92,1.0700974391617295
2023-08-07,4339.42,1.06238554570827
2023-08-08,4326.48,1.0592175488419917
2023-08-09,4308.47,1.0548083043627283
2023-08-10,4316.88,1.0568672575037947
2023-08-11,4221.34,1.0334769622484454
2023-08-14,4199.16,1.0280468099691524
2023-08-15,4184.77,1.024523821182001
2023-08-16,4153.45,1.0168559956911325
2023-08-17,4171.34,1.0212358615286687
2023-08-18,4115.55,1.007577241345542
2023-08-21,4059.32,0.9938108994760809
2023-08-22,4088.0,1.0008323948489448
2023-08-23,4017.77,0.9836385447779464
2023-08-24,4043.63,0.989969642070215
2023-08-25,4018.92,0.9839200900945013
2023-08-28,4065.56,0.995338588845909
2023-08-29,4119.08,1.008441463056358
2023-08-30,4118.69,1.0083459824707437
2023-08-31,4093.36,1.002144640846105
2023-09-01,4116.59,1.0078318562405133
2023-09-04,4177.46,1.0227341722567693
2023-09-05,4146.81,1.0152303775155462
2023-09-06,4140.44,1.0136708612838465
2023-09-07,4081.1,0.9991431229496156
2023-09-08,4067.32,0.9957694755912452
2023-09-11,4101.73,1.0041938011065954
2023-09-12,4095.44,1.0026538706360477
2023-09-13,4065.88,0.9954169318905156
2023-09-14,4060.89,0.9941952700386819
2023-09-15,4041.45,0.9894359300788327
2023-09-18,4059.48,0.9938500709983842
2023-09-19,4047.79,0.9909881016501004
2023-09-20,4029.04,0.9863976888801841
2023-09-21,3995.04,0.9780737403907359
2023-09-22,4064.65,0.9951158008128091
2023-09-25,4039.11,0.9888630465651472
2023-09-26,4017.93,0.9836777163002497
2023-09-27,4029.18,0.9864319639621995
2023-09-28,4023.38,0.9850119962787054
2023-10-09,4013.47,0.9825858101160456
2023-10-10,3986.12,0.9758899280223278
2023-10-11,3994.41,0.9779195025216667
2023-10-12,4030.2,0.9866816824168829
2023-10-13,3991.74,0.9772658277432307
2023-10-16,3952.35,0.9676222885961906
2023-10-17,3965.37,0.9708098712236204
2023-10-18,3929.08,0.9619252803212065
2023-10-19,3855.85,0.9439969642070215
2023-10-20,3829.9,0.9376438329334574
2023-10-23,3775.98,0.9244430299172501
2023-10-24,3797.76,0.9297752533907849
2023-10-25,3816.15,0.9342775302355188
2023-10-26,3828.19,0.9372251872888411
2023-10-27,3884.25,0.9509499094158547
2023-10-30,3911.52,0.9576262057484209
2023-10-31,3899.09,0.9545830681094845
2023-11-01,3894.53,0.9534666797238408
2023-11-02,3871.63,0.9478602555941831
2023-11-03,3905.16,0.9560691377368653
2023-11-06,3961.7,0.9699113744307888
2023-11-07,3952.47,0.967651667237918
2023-11-08,3944.91,0.9658008128090878
2023-11-09,3943.37,0.9654237869069187
2023-11-10,3918.65,0.959371786711061
2023-11-13,3918.96,0.9594476815355237
2023-11-14,3925.71,0.9611002301326935
2023-11-15,3952.29,0.9676075992753268
2023-11-16,3913.98,0.958228467903834
2023-11-17,3914.6,0.9583802575527591
2023-11-20,3926.49,0.961291191303922
2023-11-21,3926.85,0.9613793272291045
2023-11-22,3884.73,0.9510674239827646
2023-11-23,3907.77,0.9567081231944377
2023-11-24,3879.11,0.9496915242618617
2023-11-27,3857.4,0.9443764383293346
2023-11-28,3867.32,0.9468050727121383
2023-11-29,3835.93,0.9391201096802624
2023-11-30,3840.76,0.9403026000097929
2023-12-01,3834.06,0.9386622925133428
2023-12-04,3814.3,0.9338246095088871
2023-12-05,3743.01,0.9163712481026295
2023-12-06,3751.27,0.9183934779415365
2023-12-07,3744.44,0.916721343583215
2023-12-08,3754.15,0.9190985653429957
2023-12-11,3782.67,0.9260808891935564
2023-12-12,3788.81,0.9275840963619448
2023-12-13,3731.96,0.9136659648435588
2023-12-14,3714.41,0.9093693384909171
2023-12-15,3698.67,0.9055158399843314
2023-12-18,3676.86,0.9001762718503649
2023-12-19,3679.61,0.9008495323899526
2023-12-20,3637.11,0.8904445967781424
2023-12-21,3669.39,0.8983474514028301
2023-12-22,3669.45,0.8983621407236938
2023-12-25,3678.34,0.9005386084316702
2023-12-26,3649.5,0.893477941536503
2023-12-27,3663.87,0.8969960338833668
2023-12-28,3744.77,0.9168021348479656
2023-12-29,3766.73,0.9221784262840915
2024-01-02,3727.11,0.9124785780737404
2024-01-03,3719.14,0.9105273466190079
2024-01-04,3685.47,0.9022841893943103
2024-01-05,3657.37,0.8954046907897958
2024-01-08,3601.52,0.8817313812858052
2024-01-09,3609.11,0.8835895803750674
2024-01-10,3592.56,0.8795377760368213
2024-01-11,3619.71,0.8861846937276601
2024-01-12,3607.18,0.8831170738872839
2024-01-15,3602.17,0.8818905155951624
2024-01-16,3617.65,0.8856803603780052
2024-01-17,3535.99,0.8656881946824658
2024-01-18,3573.64,0.8749057435244577
2024-01-19,3560.62,0.8717181608970278
2024-01-22,3475.5,0.85087891103168
2024-01-23,3501.77,0.8573103853498507
2024-01-24,3550.71,0.8692919747343681
2024-01-25,3629.54,0.8885912941291682
2024-01-26,3613.65,0.884701072320423
2024-01-29,3571.18,0.8743034813690447
2024-01-30,3502.83,0.85756989668511
2024-01-31,3456.99,0.8463472555452186
2024-02-01,3455.48,0.8459775743034814
2024-02-02,3403.37,0.83321989913333
2024-02-05,3400.87,0.8326078440973412
2024-02-06,3554.64,0.8702541252509426
2024-02-07,3636.85,0.8903809430543994
2024-02-08,3661.53,0.8964231503696813
2024-02-19,3691.14,0.903672330215933
2024-02-20,3696.68,0.9050286441756843
2024-02-21,3733.28,0.9139891299025609
2024-02-22,3764.16,0.921549233707095
2024-02-23,3770.6,0.9231258874798022
2024-02-26,3740.97,0.9158718111932624
2024-02-27,3795.16,0.9291387161533565
2024-02-28,3736.35,0.9147407334867551
2024-02-29,3819.53,0.9351050286441758
2024-03-01,3842.98,0.940846104881751
2024-03-04,3847.26,0.9418939431033639
2024-03-05,3860.16,0.9450521470890663
2024-03-06,3848.22,0.9421289722371835
2024-03-07,3817.53,0.9346153846153847
2024-03-08,3843.2,0.940899965724918
2024-03-11,3895.85,0.9537898447828429
2024-03-12,3899.23,0.9546173431914998
2024-03-13,3877.45,0.949285119717965
2024-03-14,3865.17,0.946278705381188
2024-03-15,3882.82,0.9505998139352692
2024-03-18,3923.59,0.960581207462175
2024-03-19,3893.44,0.9531998237281497
2024-03-20,3902.5,0.9554179111785732
2024-03-21,3893.91,0.9533148900749155
2024-03-22,3849.79,0.9425133427997846
2024-03-25,3817.6,0.9346325221563923
2024-03-26,3830.12,0.9376976937766244
2024-03-27,3773.43,0.9238187337805416
2024-03-28,3800.53,0.9304534103706606
2024-03-29,3825.42,0.9365470303089655
2024-04-01,3893.56,0.9532292023698771
2024-04-02,3877.82,0.9493757038632914
2024-04-03,3866.25,0.9465431131567351
2024-04-08,3826.87,0.9369020222298389
2024-04-09,3832.79,0.9383513685550605
2024-04-10,3797.11,0.9296161190814278
2024-04-11,3801.66,0.9307300592469274
2024-04-12,3774.27,0.9240243842726338
